,ID,Order Date,Class,Region,Sub-Category,Sales
4097,6444,2017-10-13,Стандарт,Владивосток,Labels,38146.23
4098,6445,2017-10-13,Стандарт,Владивосток,Furnishings,12170.29
4099,9751,2017-10-11,Стандарт,Урал,Art,16346.04
4100,9752,2017-10-11,Стандарт,Урал,Art,22218.56
4101,7273,2017-10-10,Стандарт,Москва,Supplies,23375.17
4102,7274,2017-10-10,Стандарт,Москва,Binders,29764.85
4103,7968,2017-10-10,Первый класс,Калиниград,Bookcases,11650.16
4104,7969,2017-10-10,Первый класс,Калиниград,Phones,26549.5
4105,7970,2017-10-10,Первый класс,Калиниград,Chairs,37628.95
4106,2785,2017-10-09,Стандарт,Владивосток,Phones,10923.05
4107,6507,2017-10-09,Второй класс,Владивосток,Paper,12987.16
4108,6508,2017-10-09,Второй класс,Владивосток,Furnishings,8717.677
4109,7357,2017-10-09,Стандарт,Калиниград,Art,20372.68
4110,7358,2017-10-09,Стандарт,Калиниград,Furnishings,18601.95
4111,2557,2017-10-08,Стандарт,Урал,Furnishings,27551.19
4112,5507,2017-10-08,Same Day,Калиниград,Paper,34892.88
4113,5767,2017-10-08,Стандарт,Урал,Labels,8811.763
4114,5975,2017-10-08,Стандарт,Москва,Storage,41692.73
4115,3449,2017-10-07,Стандарт,Калиниград,Binders,29835.35
4116,4751,2017-10-07,Первый класс,Калиниград,Machines,44503.01
4117,5004,2017-10-07,Стандарт,Калиниград,Paper,27725.6
4118,6377,2017-10-07,Первый класс,Владивосток,Labels,35276.18
4119,8007,2017-10-07,Стандарт,Калиниград,Fasteners,12794.81
4120,6265,2017-10-06,Same Day,Урал,Binders,24530.48
4121,7642,2017-10-06,Первый класс,Калиниград,Machines,14551.58
4122,7643,2017-10-06,Первый класс,Калиниград,Binders,18851.87
4123,7644,2017-10-06,Первый класс,Калиниград,Binders,16702.98
4124,7645,2017-10-06,Первый класс,Калиниград,Accessories,36068.79
4125,4304,2017-10-04,Same Day,Урал,Envelopes,36689.69
4126,7666,2017-10-04,Стандарт,Владивосток,Binders,21167.14
4127,7667,2017-10-04,Стандарт,Владивосток,Copiers,44072.45
4128,7668,2017-10-04,Стандарт,Владивосток,Storage,26830.29
4129,8157,2017-10-04,Стандарт,Владивосток,Tables,14862.41
4130,8922,2017-10-04,Стандарт,Москва,Phones,20598.37
4131,8923,2017-10-04,Стандарт,Москва,Furnishings,4720.883
4132,897,2017-10-03,Второй класс,Урал,Envelopes,37492.31
4133,981,2017-10-03,Стандарт,Владивосток,Chairs,17405.4
4134,6370,2017-10-03,Стандарт,Урал,Furnishings,21071.51
4135,7872,2017-10-03,Стандарт,Калиниград,Labels,31305.73
4136,7873,2017-10-03,Стандарт,Калиниград,Chairs,2548.145
4137,7874,2017-10-03,Стандарт,Калиниград,Paper,23216.63
4138,7875,2017-10-03,Стандарт,Калиниград,Paper,28145.8
4139,2993,2017-10-02,Стандарт,Владивосток,Appliances,5620.255
4140,4513,2017-10-02,Первый класс,Калиниград,Binders,5810.275
4141,6826,2017-10-02,Стандарт,Урал,Storage,10416.37
4142,6827,2017-10-02,Стандарт,Урал,Copiers,24947.93
4143,6828,2017-10-02,Стандарт,Урал,Binders,23769.31
4144,6829,2017-10-02,Стандарт,Урал,Binders,7767.265
4145,6830,2017-10-02,Стандарт,Урал,Art,24555.12
4146,1068,2017-10-01,Первый класс,Калиниград,Chairs,16829.72
4147,1264,2017-10-01,Первый класс,Урал,Phones,35323.64
4148,1265,2017-10-01,Первый класс,Урал,Furnishings,12181.07
4149,2229,2017-10-01,Стандарт,Владивосток,Tables,23724.51
4150,2667,2017-10-01,Same Day,Урал,Accessories,15878.53
4151,2668,2017-10-01,Same Day,Урал,Paper,33517.42
4152,7192,2017-10-01,Второй класс,Москва,Binders,20189.6
4153,7193,2017-10-01,Второй класс,Москва,Art,17547.61
4154,4225,2017-09-30,Первый класс,Урал,Binders,18188.1
4155,6946,2017-09-30,Стандарт,Владивосток,Bookcases,35295.43
4156,868,2017-09-29,Первый класс,Владивосток,Labels,26423.0
4157,1077,2017-09-29,Первый класс,Урал,Art,44208.13
4158,1683,2017-09-29,Второй класс,Калиниград,Paper,15531.92
4159,3500,2017-09-29,Стандарт,Москва,Accessories,37569.13
4160,3501,2017-09-29,Стандарт,Москва,Binders,32446.24
4161,3502,2017-09-29,Стандарт,Москва,Art,28143.29
4162,5357,2017-09-29,Стандарт,Калиниград,Binders,14079.92
4163,8088,2017-09-29,Второй класс,Калиниград,Art,37281.17
4164,9332,2017-09-29,Стандарт,Калиниград,Phones,32124.72
4165,377,2017-09-28,Первый класс,Урал,Paper,29099.93
4166,2404,2017-09-27,Стандарт,Урал,Bookcases,24470.62
4167,5399,2017-09-27,Стандарт,Владивосток,Binders,14318.35
4168,6908,2017-09-27,Стандарт,Калиниград,Phones,38024.65
4169,7126,2017-09-27,Второй класс,Москва,Paper,20607.99
4170,7127,2017-09-27,Второй класс,Москва,Art,42983.27
4171,458,2017-09-26,Стандарт,Урал,Chairs,32015.5
4172,459,2017-09-26,Стандарт,Урал,Envelopes,19788.26
4173,2651,2017-09-26,Стандарт,Калиниград,Bookcases,16830.42
4174,4032,2017-09-26,Стандарт,Калиниград,Appliances,1192.354
4175,4033,2017-09-26,Стандарт,Калиниград,Paper,17685.1
4176,4034,2017-09-26,Стандарт,Калиниград,Accessories,23962.72
4177,4190,2017-09-26,Второй класс,Урал,Paper,5827.726
4178,5213,2017-09-26,Same Day,Калиниград,Storage,11894.99
4179,5214,2017-09-26,Same Day,Калиниград,Labels,39517.56
4180,5215,2017-09-26,Same Day,Калиниград,Art,29226.15
4181,5216,2017-09-26,Same Day,Калиниград,Paper,5067.684
4182,5724,2017-09-26,Стандарт,Калиниград,Paper,17963.04
4183,7730,2017-09-26,Стандарт,Москва,Accessories,5304.156
4184,8322,2017-09-26,Стандарт,Урал,Binders,7656.781
4185,9087,2017-09-26,Стандарт,Урал,Appliances,21495.7
4186,9088,2017-09-26,Стандарт,Урал,Chairs,23276.23
4187,9414,2017-09-26,Первый класс,Урал,Binders,34269.87
4188,1410,2017-09-25,Стандарт,Калиниград,Tables,28251.04
4189,1459,2017-09-25,Стандарт,Урал,Labels,43937.27
4190,4081,2017-09-25,Стандарт,Калиниград,Paper,27087.57
4191,4082,2017-09-25,Стандарт,Калиниград,Binders,31955.91
4192,4519,2017-09-25,Стандарт,Калиниград,Art,6553.773
4193,5620,2017-09-25,Стандарт,Урал,Accessories,43872.79
4194,5621,2017-09-25,Стандарт,Урал,Art,30866.36
4195,5622,2017-09-25,Стандарт,Урал,Chairs,6742.339
4196,5623,2017-09-25,Стандарт,Урал,Furnishings,41629.52
4197,7725,2017-09-25,Стандарт,Владивосток,Appliances,6246.273
4198,7726,2017-09-25,Стандарт,Владивосток,Storage,11555.06
4199,7727,2017-09-25,Стандарт,Владивосток,Storage,14786.99
4200,9538,2017-09-25,Первый класс,Калиниград,Bookcases,6495.746
4201,1314,2017-09-24,Стандарт,Владивосток,Chairs,3744.034
4202,2331,2017-09-24,Второй класс,Калиниград,Storage,43041.19
4203,2332,2017-09-24,Второй класс,Калиниград,Paper,26596.45
4204,5397,2017-09-24,Same Day,Калиниград,Furnishings,24253.08
4205,5662,2017-09-24,Стандарт,Калиниград,Furnishings,19174.76
4206,5663,2017-09-24,Стандарт,Калиниград,Storage,41881.95
4207,5681,2017-09-24,Стандарт,Урал,Binders,27400.99
4208,5682,2017-09-24,Стандарт,Урал,Paper,10484.03
4209,5872,2017-09-24,Стандарт,Урал,Furnishings,22545.83
4210,6263,2017-09-24,Первый класс,Урал,Binders,35113.95
4211,6284,2017-09-24,Стандарт,Калиниград,Envelopes,40573.94
4212,6285,2017-09-24,Стандарт,Калиниград,Chairs,36572.89
4213,2369,2017-09-23,Стандарт,Владивосток,Furnishings,14197.49
4214,2370,2017-09-23,Стандарт,Владивосток,Art,33167.15
4215,3746,2017-09-23,Второй класс,Москва,Storage,2680.02
4216,3747,2017-09-23,Второй класс,Москва,Chairs,23632.07
4217,5242,2017-09-23,Второй класс,Калиниград,Supplies,34376.95
4218,5299,2017-09-23,Первый класс,Калиниград,Envelopes,37282.71
4219,5300,2017-09-23,Первый класс,Калиниград,Labels,3471.246
4220,5634,2017-09-23,Второй класс,Владивосток,Binders,24464.7
4221,6053,2017-09-23,Второй класс,Владивосток,Paper,27605.12
4222,6054,2017-09-23,Второй класс,Владивосток,Furnishings,30663.01
4223,6055,2017-09-23,Второй класс,Владивосток,Binders,36760.8
4224,9351,2017-09-23,Стандарт,Калиниград,Binders,6125.878
4225,9352,2017-09-23,Стандарт,Калиниград,Chairs,21976.54
4226,3621,2017-09-22,Стандарт,Москва,Art,38412.66
4227,3622,2017-09-22,Стандарт,Москва,Phones,33420.9
4228,3965,2017-09-22,Стандарт,Владивосток,Art,6602.555
4229,4665,2017-09-22,Стандарт,Москва,Binders,39238.92
4230,4666,2017-09-22,Стандарт,Москва,Labels,28493.48
4231,6465,2017-09-22,Стандарт,Москва,Furnishings,6606.243
4232,7354,2017-09-22,Стандарт,Владивосток,Labels,11641.91
4233,8177,2017-09-22,Первый класс,Владивосток,Storage,7405.047
4234,9447,2017-09-22,Стандарт,Урал,Paper,13705.59
4235,9554,2017-09-22,Стандарт,Калиниград,Furnishings,6133.405
4236,9721,2017-09-22,Стандарт,Урал,Furnishings,32304.05
4237,3411,2017-09-20,Стандарт,Калиниград,Paper,18220.35
4238,3412,2017-09-20,Стандарт,Калиниград,Binders,44558.13
4239,3413,2017-09-20,Стандарт,Калиниград,Art,2896.193
4240,3414,2017-09-20,Стандарт,Калиниград,Paper,21722.52
4241,3415,2017-09-20,Стандарт,Калиниград,Binders,44621.86
4242,5606,2017-09-20,Стандарт,Москва,Furnishings,43889.75
4243,5607,2017-09-20,Стандарт,Москва,Chairs,38357.26
4244,8046,2017-09-20,Стандарт,Владивосток,Appliances,30419.43
4245,8484,2017-09-20,Стандарт,Урал,Binders,36960.88
4246,9281,2017-09-20,Стандарт,Калиниград,Bookcases,33601.8
4247,658,2017-09-19,Same Day,Урал,Chairs,41702.18
4248,659,2017-09-19,Same Day,Урал,Binders,30502.57
4249,2021,2017-09-19,Первый класс,Владивосток,Storage,27302.24
4250,2022,2017-09-19,Первый класс,Владивосток,Paper,11728.96
4251,2023,2017-09-19,Первый класс,Владивосток,Binders,4841.589
4252,2024,2017-09-19,Первый класс,Владивосток,Chairs,28695.49
4253,2118,2017-09-19,Стандарт,Калиниград,Paper,44811.98
4254,2881,2017-09-19,Второй класс,Владивосток,Binders,5675.503
4255,2882,2017-09-19,Второй класс,Владивосток,Supplies,17314.31
4256,3718,2017-09-19,Стандарт,Москва,Supplies,33782.08
4257,3719,2017-09-19,Стандарт,Москва,Accessories,25298.76
4258,4582,2017-09-19,Первый класс,Владивосток,Furnishings,36628.32
4259,4770,2017-09-19,Второй класс,Калиниград,Binders,16635.49
4260,4771,2017-09-19,Второй класс,Калиниград,Supplies,15927.2
4261,7166,2017-09-19,Первый класс,Владивосток,Storage,30909.34
4262,8468,2017-09-19,Стандарт,Калиниград,Binders,33092.04
4263,71,2017-09-18,Стандарт,Владивосток,Binders,24054.34
4264,756,2017-09-18,Стандарт,Москва,Tables,44054.86
4265,2014,2017-09-18,Стандарт,Москва,Chairs,17449.65
4266,2015,2017-09-18,Стандарт,Москва,Paper,22022.0
4267,2016,2017-09-18,Стандарт,Москва,Storage,28670.02
4268,3542,2017-09-18,Первый класс,Владивосток,Furnishings,24680.92
4269,3543,2017-09-18,Первый класс,Владивосток,Chairs,38306.75
4270,3544,2017-09-18,Первый класс,Владивосток,Art,8906.446
4271,4347,2017-09-18,Стандарт,Владивосток,Chairs,1374.603
4272,4348,2017-09-18,Стандарт,Владивосток,Furnishings,43451.33
4273,4664,2017-09-18,Стандарт,Москва,Labels,29400.13
4274,5881,2017-09-18,Стандарт,Калиниград,Chairs,16054.96
4275,5882,2017-09-18,Стандарт,Калиниград,Paper,20184.54
4276,5883,2017-09-18,Стандарт,Калиниград,Chairs,20537.97
4277,9613,2017-09-18,Стандарт,Калиниград,Phones,14582.44
4278,90,2017-09-17,Стандарт,Калиниград,Art,6093.364
4279,91,2017-09-17,Стандарт,Калиниград,Phones,33712.64
4280,92,2017-09-17,Стандарт,Калиниград,Paper,6196.363
4281,1508,2017-09-17,Стандарт,Москва,Machines,32428.16
4282,2256,2017-09-17,Стандарт,Владивосток,Phones,43197.97
4283,2257,2017-09-17,Стандарт,Владивосток,Furnishings,14105.28
4284,3249,2017-09-17,Стандарт,Калиниград,Chairs,34206.78
4285,3250,2017-09-17,Стандарт,Калиниград,Phones,24704.45
4286,3311,2017-09-17,Стандарт,Владивосток,Binders,36040.09
4287,3720,2017-09-17,Стандарт,Урал,Art,4520.232
